Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),Maximum temperature (Degree C),Rainfall amount (millimetres)
IDCJAC0016,70351,2011,5,29,8.8,16.8,0
IDCJAC0016,70351,2011,5,30,7.3,14,0
IDCJAC0016,70351,2011,5,31,8.6,17.9,0
IDCJAC0016,70351,2011,6,1,6.6,16.4,0
IDCJAC0016,70351,2011,6,2,7.9,17.7,0
IDCJAC0016,70351,2011,6,3,9.6,16.5,0.2
IDCJAC0016,70351,2011,6,4,3.6,13.2,0
IDCJAC0016,70351,2011,6,5,9.1,11.7,0
IDCJAC0016,70351,2011,6,6,7,11.9,0.4
IDCJAC0016,70351,2011,6,7,7.5,9,0
IDCJAC0016,70351,2011,6,8,10.2,8.2,0.6
IDCJAC0016,70351,2011,6,9,6.5,13,0
IDCJAC0016,70351,2011,6,10,7.5,13.1,0
IDCJAC0016,70351,2011,6,11,9.8,13.8,0
IDCJAC0016,70351,2011,6,12,6.6,13.8,0
IDCJAC0016,70351,2011,6,13,8.6,14.2,0
IDCJAC0016,70351,2011,6,14,8.3,14.3,0
IDCJAC0016,70351,2011,6,15,7.3,14.7,0
IDCJAC0016,70351,2011,6,16,8.1,14.9,0.2
IDCJAC0016,70351,2011,6,17,8.2,12,0
IDCJAC0016,70351,2011,6,18,9.1,11.9,0
IDCJAC0016,70351,2011,6,19,9.4,14.3,0
IDCJAC0016,70351,2011,6,20,5.8,15.3,0
IDCJAC0016,70351,2011,6,21,4.1,10.9,0
IDCJAC0016,70351,2011,6,22,8.6,10.4,8
IDCJAC0016,70351,2011,6,23,9.5,14.8,0
IDCJAC0016,70351,2011,6,24,8.8,14,0
IDCJAC0016,70351,2011,6,25,9.6,15.9,0
IDCJAC0016,70351,2011,6,26,9.9,14.2,0
IDCJAC0016,70351,2011,6,27,9.7,15.2,0
IDCJAC0016,70351,2011,6,28,9.8,14.5,0
IDCJAC0016,70351,2011,6,29,8.1,14.6,0
IDCJAC0016,70351,2011,6,30,8.4,14.1,0
IDCJAC0016,70351,2011,7,1,5.9,9.4,0
IDCJAC0016,70351,2011,7,2,7.7,13.5,0
IDCJAC0016,70351,2011,7,3,5.9,16.6,0.2
IDCJAC0016,70351,2011,7,4,8.5,13.5,10.4
IDCJAC0016,70351,2011,7,5,6.5,9.1,3.2
IDCJAC0016,70351,2011,7,6,6.4,10.2,0.8
IDCJAC0016,70351,2011,7,7,9.9,10.5,3
IDCJAC0016,70351,2011,7,8,7.6,9.3,0
IDCJAC0016,70351,2011,7,9,10.2,10.5,0
IDCJAC0016,70351,2011,7,10,8.2,9.1,0
IDCJAC0016,70351,2011,7,11,10.2,10.3,0.4
IDCJAC0016,70351,2011,7,12,10.3,12.2,0
IDCJAC0016,70351,2011,7,13,6.3,11,0
IDCJAC0016,70351,2011,7,14,10.1,11.3,0.6
IDCJAC0016,70351,2011,7,15,10.6,12.2,0
IDCJAC0016,70351,2011,7,16,6.3,12.2,0
IDCJAC0016,70351,2011,7,17,7.7,14.1,0
IDCJAC0016,70351,2011,7,18,6.3,11.8,1.4
IDCJAC0016,70351,2011,7,19,5.6,11.8,2.4
IDCJAC0016,70351,2011,7,20,8.6,15.5,0.2
IDCJAC0016,70351,2011,7,21,6.1,11.5,0
IDCJAC0016,70351,2011,7,22,7.1,12.1,0
IDCJAC0016,70351,2011,7,23,11.1,13.6,0
IDCJAC0016,70351,2011,7,24,4.9,7,0.2
IDCJAC0016,70351,2011,7,25,5.7,12.3,3.4
IDCJAC0016,70351,2011,7,26,10.7,14,0.2
IDCJAC0016,70351,2011,7,27,11.5,14.3,0
IDCJAC0016,70351,2011,7,28,12.1,15.2,0
IDCJAC0016,70351,2011,7,29,12.3,15.1,0
IDCJAC0016,70351,2011,7,30,11.8,15.7,0
IDCJAC0016,70351,2011,7,31,7.3,15.3,0
IDCJAC0016,70351,2011,8,1,12.4,17.5,0.2
IDCJAC0016,70351,2011,8,2,9.7,17.8,0
IDCJAC0016,70351,2011,8,3,12.1,21.3,0
IDCJAC0016,70351,2011,8,4,12.6,20.8,0
IDCJAC0016,70351,2011,8,5,11.4,19.5,0
IDCJAC0016,70351,2011,8,6,2.8,12.9,0
IDCJAC0016,70351,2011,8,7,10.2,14.4,7.2
IDCJAC0016,70351,2011,8,8,5.3,11.4,0.4
IDCJAC0016,70351,2011,8,9,12,12.8,0.2
IDCJAC0016,70351,2011,8,10,9.6,13.3,0
IDCJAC0016,70351,2011,8,11,6.7,11.3,1.2
IDCJAC0016,70351,2011,8,12,13.8,15.4,5.6
IDCJAC0016,70351,2011,8,13,10.4,12.5,0.2
IDCJAC0016,70351,2011,8,14,12.7,16.5,0
IDCJAC0016,70351,2011,8,15,10.3,14.4,0
IDCJAC0016,70351,2011,8,16,12.8,18,0
IDCJAC0016,70351,2011,8,17,4,10.9,1.2
IDCJAC0016,70351,2011,8,18,5.7,9.5,31.8
IDCJAC0016,70351,2011,8,19,12.1,15.4,2
IDCJAC0016,70351,2011,8,20,13.4,14.8,0.8
IDCJAC0016,70351,2011,8,21,10.8,15.8,0
IDCJAC0016,70351,2011,8,22,11.5,14.7,0
IDCJAC0016,70351,2011,8,23,14.8,16.8,0
IDCJAC0016,70351,2011,8,24,16.7,20.1,0
IDCJAC0016,70351,2011,8,25,17,19.1,0
IDCJAC0016,70351,2011,8,26,16.6,20.8,0
IDCJAC0016,70351,2011,8,27,14.8,20.5,0
IDCJAC0016,70351,2011,8,28,16.4,17.6,0
IDCJAC0016,70351,2011,8,29,15.9,17.9,0
IDCJAC0016,70351,2011,8,30,12.7,16.2,0
IDCJAC0016,70351,2011,8,31,17.5,16.9,0
IDCJAC0016,70351,2011,9,1,15.9,19.2,0
IDCJAC0016,70351,2011,9,2,16.8,16.1,0
IDCJAC0016,70351,2011,9,3,17.1,19,0
IDCJAC0016,70351,2011,9,4,13.2,20,0
IDCJAC0016,70351,2011,9,5,12.2,20,1.4
IDCJAC0016,70351,2011,9,6,4.1,17.8,0.4
IDCJAC0016,70351,2011,9,7,17.4,14.3,6.8
IDCJAC0016,70351,2011,9,8,14.2,16.3,0
IDCJAC0016,70351,2011,9,9,11.1,14.4,0
IDCJAC0016,70351,2011,9,10,16.1,14,0.4
IDCJAC0016,70351,2011,9,11,16.1,14.8,0
IDCJAC0016,70351,2011,9,12,19.2,15,1.2
IDCJAC0016,70351,2011,9,13,19,14.8,0
IDCJAC0016,70351,2011,9,14,18,20.6,0
IDCJAC0016,70351,2011,9,15,19.6,17.7,0
IDCJAC0016,70351,2011,9,16,17.5,22.7,0
IDCJAC0016,70351,2011,9,17,19.5,24.1,0
IDCJAC0016,70351,2011,9,18,20.4,25.8,0
IDCJAC0016,70351,2011,9,19,19.6,27.1,0
IDCJAC0016,70351,2011,9,20,13.2,16.6,0
IDCJAC0016,70351,2011,9,21,20.8,19.6,1.2
IDCJAC0016,70351,2011,9,22,21.6,22,0
IDCJAC0016,70351,2011,9,23,21.4,25.3,0
IDCJAC0016,70351,2011,9,24,6.1,15.1,0
IDCJAC0016,70351,2011,9,25,14.5,13.9,9
IDCJAC0016,70351,2011,9,26,19.6,17.3,0
IDCJAC0016,70351,2011,9,27,20.9,20.1,0
IDCJAC0016,70351,2011,9,28,5.5,15.1,0.4
IDCJAC0016,70351,2011,9,29,12.1,12.6,9.8
IDCJAC0016,70351,2011,9,30,12.6,13.6,3.4
IDCJAC0016,70351,2011,10,1,6.2,14,0.8
IDCJAC0016,70351,2011,10,2,12.9,14.7,0.8
IDCJAC0016,70351,2011,10,3,22.7,17.2,2.8
IDCJAC0016,70351,2011,10,4,23.7,19.3,0
IDCJAC0016,70351,2011,10,5,17,18.5,0
IDCJAC0016,70351,2011,10,6,3.6,14.8,0
IDCJAC0016,70351,2011,10,7,9.1,17,6.2
IDCJAC0016,70351,2011,10,8,17.5,20.9,1.2
IDCJAC0016,70351,2011,10,9,14.4,17,1
IDCJAC0016,70351,2011,10,10,19.2,16,0.4
IDCJAC0016,70351,2011,10,11,19.4,17.5,0
IDCJAC0016,70351,2011,10,12,25.3,19.8,0
IDCJAC0016,70351,2011,10,13,22.1,20.8,0
IDCJAC0016,70351,2011,10,14,15.4,20.8,0
IDCJAC0016,70351,2011,10,15,19.6,23.9,0
IDCJAC0016,70351,2011,10,16,26.9,19.9,0
IDCJAC0016,70351,2011,10,17,27.2,21,0
IDCJAC0016,70351,2011,10,18,26.6,22.1,0
IDCJAC0016,70351,2011,10,19,27.2,25.5,0
IDCJAC0016,70351,2011,10,20,26.9,26.5,0
IDCJAC0016,70351,2011,10,21,26.6,27.6,0
IDCJAC0016,70351,2011,10,22,19.1,26.8,0
IDCJAC0016,70351,2011,10,23,26.1,29.3,0
IDCJAC0016,70351,2011,10,24,22.8,30,0
IDCJAC0016,70351,2011,10,25,4,13.9,5.2
IDCJAC0016,70351,2011,10,26,8.8,13.9,3.2
IDCJAC0016,70351,2011,10,27,12.3,18.8,0.2
IDCJAC0016,70351,2011,10,28,21.1,24.5,0
IDCJAC0016,70351,2011,10,29,12.4,24.1,0.9
IDCJAC0016,70351,2011,10,30,27.2,20.6,3.2
IDCJAC0016,70351,2011,10,31,28.6,23.2,0.2
IDCJAC0016,70351,2011,11,1,27.9,24.9,0
IDCJAC0016,70351,2011,11,2,12.8,22.4,0
IDCJAC0016,70351,2011,11,3,17.7,21.9,0
IDCJAC0016,70351,2011,11,4,28.8,25.8,0
IDCJAC0016,70351,2011,11,5,29.7,29.6,0
IDCJAC0016,70351,2011,11,6,20.3,30.5,0
IDCJAC0016,70351,2011,11,7,23,29.1,0
IDCJAC0016,70351,2011,11,8,10.4,28.8,0.6
IDCJAC0016,70351,2011,11,9,21.6,29.1,14.6
IDCJAC0016,70351,2011,11,10,23.9,22,9
IDCJAC0016,70351,2011,11,11,30,23.6,1.2
IDCJAC0016,70351,2011,11,12,28.5,26.7,0
IDCJAC0016,70351,2011,11,13,27.8,26.7,0
IDCJAC0016,70351,2011,11,14,29.8,30.7,0
IDCJAC0016,70351,2011,11,15,31.5,29.5,0
IDCJAC0016,70351,2011,11,16,8,21.6,0
IDCJAC0016,70351,2011,11,17,21,25.3,0
IDCJAC0016,70351,2011,11,18,26,30.4,0
IDCJAC0016,70351,2011,11,19,27.2,32.7,0
IDCJAC0016,70351,2011,11,20,6.4,19.5,1.8
IDCJAC0016,70351,2011,11,21,24.3,24.3,2.8
IDCJAC0016,70351,2011,11,22,6.6,19.6,0
IDCJAC0016,70351,2011,11,23,19.2,21.7,5
IDCJAC0016,70351,2011,11,24,11,18.8,0
IDCJAC0016,70351,2011,11,25,3.6,16.2,6.6
IDCJAC0016,70351,2011,11,26,20.2,25.6,43.4
IDCJAC0016,70351,2011,11,27,30.2,25.3,1.6
IDCJAC0016,70351,2011,11,28,29.6,28.6,0
IDCJAC0016,70351,2011,11,29,21.5,31.4,0
IDCJAC0016,70351,2011,11,30,2.8,21,26.6
IDCJAC0016,70351,2011,12,1,31,20.9,13.8
IDCJAC0016,70351,2011,12,2,26.7,19.9,0
IDCJAC0016,70351,2011,12,3,33.3,24.2,0
IDCJAC0016,70351,2011,12,4,26.4,21.1,2.6
IDCJAC0016,70351,2011,12,5,25.3,19,0
IDCJAC0016,70351,2011,12,6,21.8,18.2,0
IDCJAC0016,70351,2011,12,7,28.7,21.3,0
IDCJAC0016,70351,2011,12,8,22.1,22.2,0
IDCJAC0016,70351,2011,12,9,28.5,24.7,0
IDCJAC0016,70351,2011,12,10,28,25.9,0
IDCJAC0016,70351,2011,12,11,13.5,24,4.6
IDCJAC0016,70351,2011,12,12,20.9,23.8,15.2
IDCJAC0016,70351,2011,12,13,18.8,21.4,0.6
IDCJAC0016,70351,2011,12,14,24.7,21,0
IDCJAC0016,70351,2011,12,15,27.9,23.7,0
IDCJAC0016,70351,2011,12,16,15.6,22.1,0
IDCJAC0016,70351,2011,12,17,31.3,24.7,0
IDCJAC0016,70351,2011,12,18,19.3,23.8,0
IDCJAC0016,70351,2011,12,19,5.7,22.3,8.2
IDCJAC0016,70351,2011,12,20,22.8,24.9,1.6
IDCJAC0016,70351,2011,12,22,21.6,25.1,16.8
IDCJAC0016,70351,2011,12,23,27.3,27.8,0.6
IDCJAC0016,70351,2011,12,24,27.2,28.7,0
IDCJAC0016,70351,2011,12,25,27,28.8,6
IDCJAC0016,70351,2011,12,26,9.8,24.4,0.6
IDCJAC0016,70351,2011,12,27,22.9,24,0.4
IDCJAC0016,70351,2011,12,28,21.7,23,2
IDCJAC0016,70351,2011,12,29,34,26.3,0
IDCJAC0016,70351,2011,12,30,28.8,24.2,0
IDCJAC0016,70351,2011,12,31,33.8,27.4,0
IDCJAC0016,70351,2012,1,1,30.8,31.4,0
IDCJAC0016,70351,2012,1,2,29.9,33.5,0
IDCJAC0016,70351,2012,1,3,31.9,34.7,0
IDCJAC0016,70351,2012,1,4,15,30.1,0
IDCJAC0016,70351,2012,1,5,30.2,29.6,0
IDCJAC0016,70351,2012,1,6,31.9,24.5,0
IDCJAC0016,70351,2012,1,7,32.6,30.2,0
IDCJAC0016,70351,2012,1,8,13.5,26.6,3.8
IDCJAC0016,70351,2012,1,9,32.3,22.9,1.2
IDCJAC0016,70351,2012,1,10,23.4,24.1,0
IDCJAC0016,70351,2012,1,11,25.6,18.6,0
IDCJAC0016,70351,2012,1,12,31.3,22.7,0.4
IDCJAC0016,70351,2012,1,13,33.1,27.5,0
IDCJAC0016,70351,2012,1,14,20.9,24.6,0
IDCJAC0016,70351,2012,1,15,13.5,20.8,0
IDCJAC0016,70351,2012,1,16,19.9,26.3,0
IDCJAC0016,70351,2012,1,17,31.7,29.4,0
IDCJAC0016,70351,2012,1,18,29.6,32.5,0
IDCJAC0016,70351,2012,1,19,26.9,31.8,0
IDCJAC0016,70351,2012,1,20,29.8,33.6,0
IDCJAC0016,70351,2012,1,21,21.9,28.3,24.2
IDCJAC0016,70351,2012,1,22,18,23.7,0.2
IDCJAC0016,70351,2012,1,23,17.5,22.6,0
IDCJAC0016,70351,2012,1,24,30.9,27.8,0.2
IDCJAC0016,70351,2012,1,25,14.6,25.3,0
IDCJAC0016,70351,2012,1,26,15.1,27.3,0
IDCJAC0016,70351,2012,1,27,21.2,25,0
IDCJAC0016,70351,2012,1,28,27,30.6,0
IDCJAC0016,70351,2012,1,29,27.8,30.5,0
IDCJAC0016,70351,2012,1,30,18.6,27.8,16.2
IDCJAC0016,70351,2012,1,31,31,27.7,0.6
IDCJAC0016,70351,2012,2,1,15.2,19.4,0
IDCJAC0016,70351,2012,2,2,3.6,17.4,0
IDCJAC0016,70351,2012,2,3,7.3,17.4,24.2
IDCJAC0016,70351,2012,2,4,27.5,27.8,11.2
IDCJAC0016,70351,2012,2,5,27.9,30,0.2
IDCJAC0016,70351,2012,2,6,30.2,26.5,0
IDCJAC0016,70351,2012,2,7,13.4,22,0
IDCJAC0016,70351,2012,2,8,14,22.3,0
IDCJAC0016,70351,2012,2,9,9.7,23.2,0
IDCJAC0016,70351,2012,2,10,21.7,26.1,7.6
IDCJAC0016,70351,2012,2,11,17.6,24,2.8
IDCJAC0016,70351,2012,2,12,21.9,26.1,0.6
IDCJAC0016,70351,2012,2,13,27,26.9,0
IDCJAC0016,70351,2012,2,14,22.2,25.7,0
IDCJAC0016,70351,2012,2,15,26.7,26.9,4
IDCJAC0016,70351,2012,2,16,19.8,28.6,0
IDCJAC0016,70351,2012,2,17,14.6,27.9,1
IDCJAC0016,70351,2012,2,18,23.8,27.6,20.2
IDCJAC0016,70351,2012,2,19,23,28.1,3.6
IDCJAC0016,70351,2012,2,20,14.2,25.7,7.8
IDCJAC0016,70351,2012,2,21,26.7,24.7,6.8
IDCJAC0016,70351,2012,2,22,20.8,24.6,0
IDCJAC0016,70351,2012,2,23,25.8,27.9,0
IDCJAC0016,70351,2012,2,24,27.3,30.2,0
IDCJAC0016,70351,2012,2,25,27.4,31.3,0
IDCJAC0016,70351,2012,2,26,10.3,24.8,0
IDCJAC0016,70351,2012,2,27,6.9,21.6,4.4
IDCJAC0016,70351,2012,2,28,2.7,21.2,5.2
IDCJAC0016,70351,2012,2,29,4.9,19.9,26.8
IDCJAC0016,70351,2012,3,1,2.1,21.2,58.8
IDCJAC0016,70351,2012,3,2,3.4,16.6,30.6
IDCJAC0016,70351,2012,3,3,2.5,16.6,1
IDCJAC0016,70351,2012,3,4,3,21.8,62.4
IDCJAC0016,70351,2012,3,5,28.7,24.7,9.4
IDCJAC0016,70351,2012,3,6,11.4,22.5,1
IDCJAC0016,70351,2012,3,7,3.7,17.9,2.8
IDCJAC0016,70351,2012,3,8,6.5,19.3,0.2
IDCJAC0016,70351,2012,3,9,18.8,24.1,2.8
IDCJAC0016,70351,2012,3,10,26.5,25.1,0
IDCJAC0016,70351,2012,3,11,22.8,24.1,0
IDCJAC0016,70351,2012,3,12,14.1,22.8,0
IDCJAC0016,70351,2012,3,13,24.7,26.2,0
IDCJAC0016,70351,2012,3,14,22.9,27.2,0
IDCJAC0016,70351,2012,3,15,22.3,27,0
IDCJAC0016,70351,2012,3,16,8.7,26.1,0
IDCJAC0016,70351,2012,3,17,16.3,24.1,3.4
IDCJAC0016,70351,2012,3,18,21.5,21,8.6
IDCJAC0016,70351,2012,3,19,10.1,20.9,0
IDCJAC0016,70351,2012,3,20,20.9,23.8,0.6
IDCJAC0016,70351,2012,3,21,21.2,26.1,0
IDCJAC0016,70351,2012,3,22,4,19.4,0
IDCJAC0016,70351,2012,3,23,17,17.2,0
IDCJAC0016,70351,2012,3,24,22.3,17.9,0
IDCJAC0016,70351,2012,3,25,16.4,19.9,0
IDCJAC0016,70351,2012,3,26,19.6,22.6,0
IDCJAC0016,70351,2012,3,27,4,19.4,0
IDCJAC0016,70351,2012,3,28,3.6,18.6,15.4
IDCJAC0016,70351,2012,3,29,19.4,23.6,0.2
IDCJAC0016,70351,2012,3,30,19.4,23.7,0
IDCJAC0016,70351,2012,3,31,19.3,24.7,0
IDCJAC0016,70351,2012,4,1,13,24.6,0
IDCJAC0016,70351,2012,4,2,17.1,23.3,0.1
IDCJAC0016,70351,2012,4,3,17.7,26.3,0
IDCJAC0016,70351,2012,4,4,18.3,26.4,0
IDCJAC0016,70351,2012,4,5,10.4,24.8,0
IDCJAC0016,70351,2012,4,6,18,25.4,0
IDCJAC0016,70351,2012,4,7,19.9,21.6,0
IDCJAC0016,70351,2012,4,8,14.5,21.1,0
IDCJAC0016,70351,2012,4,9,16.8,18.1,0
IDCJAC0016,70351,2012,4,10,18.8,14.5,0.8
IDCJAC0016,70351,2012,4,11,17.5,18.3,0
IDCJAC0016,70351,2012,4,12,18.1,20,0
IDCJAC0016,70351,2012,4,13,17.6,21.6,0
IDCJAC0016,70351,2012,4,14,7.3,17,0
IDCJAC0016,70351,2012,4,15,16.2,22.4,0
IDCJAC0016,70351,2012,4,16,16.6,23.5,0
IDCJAC0016,70351,2012,4,17,13.9,20.8,0
IDCJAC0016,70351,2012,4,18,7.8,20.3,1.6
IDCJAC0016,70351,2012,4,19,10.4,22.6,12.2
IDCJAC0016,70351,2012,4,20,9.4,20,0.2
IDCJAC0016,70351,2012,4,21,8.3,21.4,0
IDCJAC0016,70351,2012,4,22,5.4,18.4,0
IDCJAC0016,70351,2012,4,23,6.4,21.2,0.4
IDCJAC0016,70351,2012,4,24,5.4,11.7,1.2
IDCJAC0016,70351,2012,4,25,13.4,13.6,0.4
IDCJAC0016,70351,2012,4,26,12.9,17,0
IDCJAC0016,70351,2012,4,27,13.7,18.1,0
IDCJAC0016,70351,2012,4,28,13.5,19.4,0
IDCJAC0016,70351,2012,4,29,13.3,17.7,0
IDCJAC0016,70351,2012,4,30,10.7,15.6,0
IDCJAC0016,70351,2012,5,1,13.9,18.7,0
IDCJAC0016,70351,2012,5,2,5,13.4,0
IDCJAC0016,70351,2012,5,3,14.5,15.1,1.6
IDCJAC0016,70351,2012,5,4,15,15.7,0
IDCJAC0016,70351,2012,5,5,14.1,16.3,0
IDCJAC0016,70351,2012,5,6,10.8,14.1,0
IDCJAC0016,70351,2012,5,7,7.2,11.9,0
IDCJAC0016,70351,2012,5,8,12.4,18.2,0
IDCJAC0016,70351,2012,5,9,12.5,21.6,0
IDCJAC0016,70351,2012,5,10,12.7,22.2,0
IDCJAC0016,70351,2012,5,11,11.4,20.8,0.4
IDCJAC0016,70351,2012,5,12,11.5,14.4,0
IDCJAC0016,70351,2012,5,13,9.6,12.6,0
IDCJAC0016,70351,2012,5,14,12,14,0
IDCJAC0016,70351,2012,5,15,11.6,15.8,0
IDCJAC0016,70351,2012,5,16,11.4,15.2,0
IDCJAC0016,70351,2012,5,17,10.1,15.3,0
IDCJAC0016,70351,2012,5,18,11.3,16.4,0
IDCJAC0016,70351,2012,5,19,11,16.7,0
IDCJAC0016,70351,2012,5,20,10.4,16.1,0
IDCJAC0016,70351,2012,5,21,10.5,15.9,0
IDCJAC0016,70351,2012,5,22,10.6,15.9,0
IDCJAC0016,70351,2012,5,23,10.8,17.1,0
IDCJAC0016,70351,2012,5,24,2.9,14,0
IDCJAC0016,70351,2012,5,25,6.9,9.8,16.2
IDCJAC0016,70351,2012,5,26,9.9,12.3,1.6
IDCJAC0016,70351,2012,5,27,10.3,14.5,0
IDCJAC0016,70351,2012,5,28,10.1,13.9,0
IDCJAC0016,70351,2012,5,29,10.1,15.7,0
IDCJAC0016,70351,2012,5,30,9.7,14.7,0
IDCJAC0016,70351,2012,5,31,9.9,15.7,0
IDCJAC0016,70351,2012,6,1,6.3,12.9,0
IDCJAC0016,70351,2012,6,2,3.5,9.9,1.2
IDCJAC0016,70351,2012,6,3,8.6,14.8,17.4
IDCJAC0016,70351,2012,6,4,8.4,14.5,0.2
IDCJAC0016,70351,2012,6,5,4.6,10.8,15.2
IDCJAC0016,70351,2012,6,6,9.8,12.2,5.2
IDCJAC0016,70351,2012,6,7,10,12.1,0
IDCJAC0016,70351,2012,6,8,9.9,12.4,0
IDCJAC0016,70351,2012,6,9,9.8,13.5,0
IDCJAC0016,70351,2012,6,10,9.6,13.5,0
IDCJAC0016,70351,2012,6,11,6.7,13.4,0
IDCJAC0016,70351,2012,6,12,7.3,13.9,0
IDCJAC0016,70351,2012,6,13,8.9,15.7,0
IDCJAC0016,70351,2012,6,14,6.3,14.8,0
IDCJAC0016,70351,2012,6,15,9.1,16.3,0
IDCJAC0016,70351,2012,6,16,3.9,9.4,0.2
IDCJAC0016,70351,2012,6,17,5.4,12.4,0.6
IDCJAC0016,70351,2012,6,18,9.3,13,0
IDCJAC0016,70351,2012,6,19,9.3,14.8,0
IDCJAC0016,70351,2012,6,20,8.4,11,0
IDCJAC0016,70351,2012,6,21,8.7,14.3,0
IDCJAC0016,70351,2012,6,22,7.4,11.2,6
IDCJAC0016,70351,2012,6,23,9.2,10.6,0.2
IDCJAC0016,70351,2012,6,24,9.4,14,0
IDCJAC0016,70351,2012,6,25,9,14.8,0
IDCJAC0016,70351,2012,6,26,4.1,9.3,0
IDCJAC0016,70351,2012,6,27,4.9,11.4,0
IDCJAC0016,70351,2012,6,28,8.9,14.5,0
IDCJAC0016,70351,2012,6,29,5.6,14.5,0
IDCJAC0016,70351,2012,6,30,8.9,12,0.8
IDCJAC0016,70351,2012,7,1,5.7,10.5,0
IDCJAC0016,70351,2012,7,2,9.4,12.5,0.4
IDCJAC0016,70351,2012,7,3,9.5,12,0
IDCJAC0016,70351,2012,7,4,9.6,11.5,0
IDCJAC0016,70351,2012,7,5,8.1,11.1,0
IDCJAC0016,70351,2012,7,6,9.8,12.4,0
IDCJAC0016,70351,2012,7,7,9.9,12.7,0
IDCJAC0016,70351,2012,7,8,10,13.2,0
IDCJAC0016,70351,2012,7,9,9.8,14.5,0
IDCJAC0016,70351,2012,7,10,3.7,10.3,0
IDCJAC0016,70351,2012,7,11,9.8,13.4,22.4
IDCJAC0016,70351,2012,7,12,4.2,13.1,0
IDCJAC0016,70351,2012,7,13,9.4,16.6,6.8
IDCJAC0016,70351,2012,7,14,7.1,13.7,0
IDCJAC0016,70351,2012,7,15,9.6,10.5,2.2
IDCJAC0016,70351,2012,7,16,7.7,13.7,0
IDCJAC0016,70351,2012,7,17,9.4,14,0
IDCJAC0016,70351,2012,7,18,10.2,13.6,0
IDCJAC0016,70351,2012,7,19,10.9,12.8,0
IDCJAC0016,70351,2012,7,20,11,15.2,0
IDCJAC0016,70351,2012,7,21,11.1,14.1,0
IDCJAC0016,70351,2012,7,22,7.1,12.5,0
IDCJAC0016,70351,2012,7,23,11.1,14.2,0
